user_id,item_id,rating,timestamp,category
767,175,5,1665829132,Home
320,284,4,1641755479,Books
302,31,2,1646085072,Electronics
134,442,4,1656028918,Toys
478,187,1,1649463086,Books
110,214,4,1640556172,Electronics
167,253,1,1645696849,Sports
857,28,2,1611650675,Home
892,28,1,1625450208,Home
936,476,5,1646157333,Home
414,112,5,1661926896,Electronics
514,107,3,1653591501,Clothing
862,276,3,1624423805,Books
143,420,3,1659692000,Books
228,207,2,1644690122,Home
67,261,4,1657169706,Electronics
45,258,4,1634155381,Sports
417,255,3,1633129748,Electronics
926,179,4,1663617330,Home
872,320,3,1619135151,Clothing
497,119,4,1634394821,Clothing
699,396,2,1626577973,Beauty
544,156,4,1647430331,Sports
111,279,3,1643155611,Beauty
202,428,5,1637265976,Home
384,186,2,1662923201,Home
843,436,1,1648124602,Toys
86,67,4,1625321765,Sports
55,314,5,1663020589,Sports
685,471,3,1660209899,Home
906,226,4,1634405077,Home
157,60,5,1624017595,Toys
154,357,3,1647490111,Clothing
230,308,2,1664913826,Electronics
445,133,4,1632745719,Sports
15,74,4,1661269246,Home
233,491,2,1622903559,Beauty
710,466,4,1621263265,Sports
379,266,2,1663589650,Beauty
761,276,2,1658190366,Books
407,484,2,1610244535,Clothing
917,379,1,1667152149,Electronics
485,198,3,1658401190,Books
105,366,1,1669906298,Home
644,119,3,1624923636,Clothing
108,207,4,1635920271,Home
100,457,2,1669254297,Sports
415,468,4,1654826861,Sports
44,374,3,1614431296,Toys
685,93,4,1641123079,Electronics
372,44,1,1656314163,Books
239,339,2,1621196786,Home
581,500,2,1633237428,Clothing
765,478,2,1626058172,Books
953,349,5,1649727680,Toys
227,315,2,1617565109,Home
463,200,2,1640477535,Toys
241,157,5,1655149451,Electronics
547,18,4,1630422006,Books
398,341,5,1621349627,Books
666,92,4,1633616738,Electronics
254,279,2,1632143906,Beauty
97,216,5,1645285358,Books
908,387,5,1671082112,Home
107,429,1,1665890087,Books
324,250,4,1613053411,Beauty
145,490,1,1648146901,Toys
412,36,3,1662279728,Sports
775,425,1,1634924510,Electronics
934,390,4,1638485977,Home
619,42,3,1664822842,Toys
452,384,1,1636231355,Toys
279,420,3,1616509277,Books
92,154,4,1630926216,Books
501,204,5,1622696315,Home
902,479,2,1623423550,Beauty
339,239,5,1649940299,Toys
930,455,1,1617971184,Toys
818,469,2,1645917862,Home
667,248,1,1668327485,Toys
660,2,5,1645552767,Electronics
887,216,2,1655620720,Books
919,177,3,1628539295,Electronics
689,319,4,1644030341,Toys
963,351,4,1609978905,Beauty
450,98,1,1645300151,Clothing
943,387,3,1664077541,Home
96,51,3,1670346045,Books
496,142,4,1658697789,Toys
981,274,4,1653175299,Sports
732,170,4,1630538165,Clothing
145,236,3,1648315017,Books
158,336,3,1657232668,Electronics
791,398,5,1643295046,Home
694,287,1,1671590591,Electronics
475,219,1,1610686216,Home
247,374,1,1617437439,Toys
512,129,3,1636224149,Toys
591,134,2,1653560571,Electronics
355,347,2,1624181012,Clothing
612,377,5,1659433578,Electronics
6,37,3,1643618103,Clothing
554,74,2,1664586536,Home
952,423,1,1658740100,Clothing
140,218,1,1636451698,Electronics
176,374,2,1630942028,Toys
227,184,2,1619852171,Sports
806,303,5,1650509018,Books
778,470,2,1612771409,Books
396,169,5,1619881633,Electronics
614,87,1,1666586563,Sports
585,499,1,1671667685,Clothing
863,4,1,1670584688,Books
217,424,4,1653215248,Books
384,470,5,1654155194,Books
23,330,3,1634165437,Electronics
472,117,4,1609603441,Beauty
198,394,3,1611944244,Toys
359,188,2,1646928325,Sports
779,69,5,1669702845,Beauty
822,115,3,1665948400,Electronics
715,42,1,1621045942,Toys
57,271,5,1661539235,Books
749,132,5,1627605788,Electronics
394,265,5,1627955817,Sports
71,353,4,1668413494,Clothing
621,251,2,1618927720,Sports
268,393,4,1646067779,Books
816,231,5,1659875637,Beauty
577,156,1,1663933134,Sports
39,251,4,1667808466,Sports
694,92,5,1631578972,Electronics
877,14,2,1613501778,Sports
292,123,2,1638958376,Sports
712,81,2,1662931736,Sports
641,234,4,1614998964,Beauty
362,180,2,1653383031,Electronics
539,85,5,1629010633,Toys
713,24,5,1610784529,Books
366,347,3,1656202852,Clothing
797,419,1,1631146381,Home
31,405,4,1642976080,Home
199,23,3,1659958984,Toys
468,246,5,1657262589,Beauty
363,226,1,1630865514,Home
554,337,5,1610697385,Clothing
393,478,2,1644227254,Books
696,307,5,1659981389,Electronics
610,108,1,1667857693,Electronics
128,8,1,1658017205,Home
236,386,3,1638816664,Electronics
940,95,2,1655216028,Books
627,365,4,1627605917,Books
604,431,5,1617786331,Clothing
259,71,1,1652308310,Sports
549,419,5,1612388836,Home
535,288,2,1612608318,Beauty
690,20,1,1619022489,Clothing
741,377,5,1660006810,Electronics
661,271,2,1630472906,Books
285,156,4,1642356850,Sports
773,287,1,1626004821,Electronics
516,346,4,1636329199,Beauty
445,482,3,1637223807,Clothing
540,391,4,1634992564,Toys
231,416,1,1618262387,Home
48,353,1,1652432937,Clothing
48,198,4,1617882835,Books
595,172,2,1638935945,Home
624,474,4,1651901837,Books
26,378,4,1635432292,Books
176,208,1,1626624273,Electronics
436,111,2,1623736880,Toys
19,109,2,1626551292,Home
350,437,1,1648257074,Books
792,40,5,1662044669,Clothing
669,51,5,1660358628,Books
468,106,5,1661636553,Books
379,125,1,1612537231,Sports
131,182,5,1629500422,Beauty
710,373,1,1645428193,Toys
273,380,2,1626933274,Beauty
867,161,4,1670359405,Electronics
660,186,4,1643638282,Home
548,106,4,1670808851,Books
115,165,4,1661360022,Sports
963,227,5,1624163064,Clothing
770,331,2,1624721294,Electronics
350,441,1,1628083736,Home
953,229,3,1646463933,Clothing
185,395,4,1660938970,Electronics
495,117,5,1613415273,Beauty
700,456,4,1629106739,Clothing
322,93,2,1664494644,Electronics
960,27,4,1651793274,Home
961,254,3,1638278667,Clothing
591,212,1,1660816841,Electronics
505,45,3,1633989078,Clothing
730,386,4,1612424939,Electronics
126,6,1,1653051207,Books
267,223,3,1670336724,Home
132,137,4,1661366958,Beauty
14,77,2,1657543513,Home
736,230,1,1659955617,Clothing
730,391,1,1633971507,Toys
54,489,1,1670723489,Toys
747,116,4,1638913332,Beauty
57,371,5,1612840321,Beauty
93,304,4,1612142827,Home
630,308,2,1625536851,Electronics
799,352,1,1665594784,Sports
54,348,2,1614939052,Clothing
236,407,2,1640982500,Sports
490,132,4,1665278285,Electronics
78,92,2,1615724042,Electronics
887,431,2,1670602084,Clothing
953,64,1,1659184087,Beauty
882,236,5,1655488607,Books
734,177,1,1637375607,Electronics
951,259,1,1630544019,Clothing
668,490,4,1633347896,Toys
525,450,5,1639316635,Beauty
836,207,1,1638147444,Home
237,360,2,1620867703,Electronics
695,325,4,1643913320,Sports
338,10,3,1628376282,Toys
401,453,3,1672065944,Beauty
45,234,2,1648677717,Beauty
349,160,1,1660899874,Clothing
262,426,4,1663508360,Sports
621,17,2,1640533400,Sports
676,309,2,1660711850,Beauty
43,69,1,1613444817,Beauty
144,48,3,1626998402,Sports
15,85,3,1666561263,Toys
953,95,5,1638616565,Books
524,13,1,1664788691,Beauty
294,130,2,1650618014,Books
70,270,1,1654171795,Clothing
454,139,1,1642300794,Beauty
70,256,1,1670445679,Books
644,343,1,1667911537,Books
151,247,1,1642121006,Electronics
784,497,5,1642019431,Toys
55,143,1,1662506053,Beauty
860,356,1,1640957762,Books
262,14,5,1645699556,Sports
24,196,1,1629761388,Toys
819,213,5,1624939197,Books
779,461,5,1667621054,Sports
824,228,2,1666081261,Electronics
271,381,5,1656753459,Home
348,193,1,1626061631,Beauty
894,10,4,1633940430,Toys
527,349,5,1631449240,Toys
429,45,2,1627593865,Clothing
733,222,4,1652214685,Electronics
273,500,2,1649963371,Clothing
72,352,1,1637528898,Sports
2,210,3,1636113928,Beauty
81,481,5,1642789854,Sports
866,300,4,1647763259,Electronics
535,195,2,1633998069,Home
266,458,3,1658013422,Beauty
274,479,5,1641024253,Beauty
302,122,2,1629870577,Clothing
702,301,1,1623444543,Books
716,448,4,1621572346,Toys
548,155,4,1641995802,Beauty
315,350,1,1657816785,Toys
846,370,4,1663831557,Electronics
68,453,1,1631082736,Beauty
407,220,5,1671638317,Home
952,117,5,1635471626,Beauty
619,250,2,1666787770,Beauty
390,493,2,1640181832,Home
150,22,5,1624669590,Electronics
582,456,1,1637575386,Clothing
564,341,4,1626646307,Books
888,153,1,1666698207,Toys
883,463,4,1614231042,Books
267,145,1,1647481167,Electronics
369,494,5,1612602240,Home
653,374,2,1647988275,Toys
898,182,5,1637801017,Beauty
327,56,5,1624975242,Home
43,408,5,1666096032,Home
441,402,4,1628284729,Sports
354,425,5,1619491489,Electronics
453,386,4,1647159580,Electronics
495,134,5,1632435094,Electronics
728,85,3,1615999628,Toys
363,115,3,1662665396,Electronics
678,268,2,1634326007,Home
119,254,3,1650166797,Clothing
157,237,3,1652823705,Sports
890,270,5,1646216920,Clothing
956,102,5,1666453464,Electronics
864,327,4,1615242763,Home
970,430,4,1639627638,Toys
601,429,1,1616897464,Books
210,330,3,1632630058,Electronics
901,276,2,1635763278,Books
128,320,4,1631150921,Clothing
171,69,5,1644190520,Beauty
175,406,2,1649097841,Toys
32,8,3,1643485657,Home
451,377,5,1668886382,Electronics
8,97,4,1638206140,Clothing
957,472,3,1665251992,Home
907,269,5,1643246859,Home
272,133,1,1632763242,Sports
515,404,2,1664809009,Beauty
936,328,4,1625955320,Books
122,134,4,1624271215,Electronics
376,386,4,1626633179,Electronics
650,128,2,1666472533,Books
323,104,5,1611626197,Clothing
313,450,4,1660843523,Beauty
563,341,3,1615857261,Books
144,90,2,1612250978,Sports
254,305,2,1633380781,Books
623,223,4,1627942397,Home
237,104,4,1611873606,Clothing
298,411,2,1636537545,Clothing
256,219,1,1612879843,Home
311,148,5,1629191637,Home
371,99,3,1609759625,Sports
763,135,2,1630136478,Home
167,120,3,1670383095,Toys
360,105,1,1651428834,Beauty
915,118,1,1658382611,Clothing
981,450,1,1624691222,Beauty
779,5,2,1627575360,Sports
236,144,3,1662253277,Beauty
974,389,1,1639196083,Books
989,432,2,1654902309,Books
209,273,3,1626469568,Clothing
492,365,3,1618385737,Books
222,334,3,1640417502,Books
81,291,1,1667040133,Electronics
633,281,2,1656343784,Beauty
607,253,3,1632168257,Sports
645,257,4,1650552416,Clothing
563,293,5,1653746862,Books
542,498,3,1632432097,Beauty
276,158,3,1632455522,Home
385,144,1,1638800681,Beauty
140,190,5,1654794297,Beauty
110,172,5,1645891630,Home
702,129,1,1636026947,Toys
846,420,5,1672160142,Books
437,121,1,1625364571,Sports
567,146,4,1656433680,Beauty
416,30,5,1612774608,Books
836,478,5,1623030367,Books
892,387,1,1655404418,Home
849,250,1,1612469357,Beauty
745,321,2,1628242467,Toys
451,448,1,1630358036,Toys
892,135,5,1655366669,Home
748,187,2,1665858893,Books
952,115,3,1665245675,Electronics
695,176,1,1672186743,Books
511,45,2,1662537105,Clothing
172,293,5,1616210773,Books
150,156,5,1623384262,Sports
626,311,1,1651588482,Toys
551,415,4,1612398295,Toys
102,180,1,1662623775,Electronics
622,169,5,1612179312,Electronics
668,212,5,1613136369,Electronics
699,441,1,1645165962,Home
565,457,1,1663292191,Sports
712,290,2,1636278962,Clothing
376,263,5,1626728125,Home
44,315,4,1669548726,Home
288,437,3,1658151853,Books
695,357,4,1630612228,Clothing
32,182,4,1643789494,Beauty
704,455,5,1670925523,Toys
533,93,2,1612058617,Electronics
987,132,1,1622766409,Electronics
540,361,4,1627232325,Books
956,206,4,1629170435,Home
761,30,3,1644269920,Books
664,374,4,1657205985,Toys
471,495,3,1641573183,Electronics
694,496,4,1669273277,Home
892,360,1,1670893850,Electronics
156,119,4,1654121495,Clothing
309,118,5,1633770219,Clothing
764,432,5,1637384268,Books
717,469,4,1649957431,Home
244,44,4,1646981240,Books
199,322,3,1631835238,Sports
338,160,3,1627180678,Clothing
379,359,2,1641923002,Sports
598,3,5,1644498541,Clothing
431,431,2,1614647153,Clothing
190,165,5,1626489641,Sports
80,355,5,1670581999,Books
289,116,5,1625734644,Beauty
691,337,2,1621879998,Clothing
951,473,2,1613444829,Home
447,141,3,1613798907,Toys
111,102,1,1668212797,Electronics
322,414,4,1663682802,Electronics
714,150,1,1661602045,Clothing
90,303,2,1636755760,Books
654,484,3,1631791740,Clothing
731,375,5,1612242237,Toys
963,209,4,1651539752,Toys
998,343,5,1639441640,Books
483,82,1,1662187794,Toys
440,161,5,1663556776,Electronics
408,311,5,1632401205,Toys
785,108,3,1609817404,Electronics
505,452,4,1617460413,Books
141,310,2,1619305475,Home
602,239,5,1618727631,Toys
107,150,5,1637749568,Clothing
125,374,2,1660224640,Toys
558,304,5,1620362223,Home
950,77,2,1630757521,Home
165,111,3,1636151813,Toys
463,414,3,1643596855,Electronics
244,86,3,1634164928,Books
23,436,3,1672178131,Toys
995,73,3,1612935166,Home
89,370,4,1666680780,Electronics
537,277,1,1639191639,Electronics
378,210,3,1645931340,Beauty
219,300,4,1621587977,Electronics
121,221,4,1633740011,Toys
784,51,5,1615484726,Books
410,397,5,1636514653,Books
800,210,4,1654615438,Beauty
368,104,4,1667333647,Clothing
127,267,3,1612527736,Sports
159,349,4,1641189887,Toys
719,495,2,1628038179,Electronics
70,292,2,1641016043,Toys
925,378,4,1671648598,Books
131,150,1,1665930309,Clothing
170,475,2,1616842300,Beauty
686,36,2,1628735197,Sports
556,3,1,1644681715,Clothing
182,113,4,1656753490,Sports
629,220,5,1660684709,Home
473,218,2,1662618850,Electronics
328,374,3,1614473132,Toys
356,152,3,1647365067,Electronics
995,24,4,1626382549,Books
853,284,1,1649400098,Books
971,488,5,1633752469,Electronics
322,425,2,1643284507,Electronics
791,463,2,1652502091,Books
281,101,3,1628950413,Toys
888,226,1,1634595785,Home
653,418,5,1663671824,Beauty
376,415,1,1615088790,Toys
430,148,4,1646536125,Home
812,322,4,1612667534,Sports
604,277,5,1628639039,Electronics
612,398,5,1664456390,Home
415,278,1,1617185070,Clothing
473,265,4,1638783346,Sports
442,384,4,1614370868,Toys
826,500,2,1659172696,Clothing
472,478,1,1624491336,Books
766,299,3,1644582418,Beauty
888,449,1,1669994495,Toys
817,245,2,1653795716,Home
762,460,2,1615901676,Toys
685,75,2,1634340426,Beauty
761,43,3,1614382374,Sports
758,382,3,1666490023,Electronics
780,135,1,1620626266,Home
514,186,3,1623926267,Home
575,90,4,1643858138,Sports
560,169,4,1635735676,Electronics
388,441,1,1634340755,Home
564,31,3,1661543683,Electronics
919,109,1,1654803298,Home
780,350,4,1667591632,Toys
545,347,5,1656894915,Clothing
97,476,2,1622981068,Home
938,499,5,1654741188,Clothing
965,214,2,1656076807,Electronics
261,182,2,1669582332,Beauty
669,329,5,1621271081,Books
829,124,5,1626123123,Toys
598,462,4,1634229670,Clothing
796,484,2,1625545027,Clothing
208,394,5,1632028875,Toys
787,103,2,1652467627,Beauty
668,220,5,1662356121,Home
829,449,5,1666718040,Toys
669,146,4,1645238951,Beauty
161,17,4,1627243727,Sports
957,481,5,1620245701,Sports
457,262,5,1645900430,Sports
197,175,4,1664401536,Home
196,205,1,1614134607,Beauty
514,35,3,1640546677,Beauty
521,102,2,1619005833,Electronics
221,231,4,1672049029,Beauty
918,293,4,1626204006,Books
140,221,1,1658586005,Toys
190,235,3,1613685007,Toys
279,385,1,1669336085,Sports
242,395,3,1633564258,Electronics
433,475,1,1637697919,Beauty
483,62,5,1645952886,Books
121,114,2,1631896098,Clothing
305,253,5,1654249378,Sports
169,40,5,1610807888,Clothing
420,175,3,1639155473,Home
170,272,2,1643619885,Sports
90,45,2,1637116414,Clothing
636,111,5,1665915852,Toys
487,72,4,1649783217,Clothing
462,65,3,1660576195,Home
688,151,2,1643687911,Books
218,348,4,1670316039,Clothing
51,157,2,1621459269,Electronics
526,414,3,1627684757,Electronics
489,375,4,1672304739,Toys
72,137,4,1624716543,Beauty
949,173,4,1644089940,Home
494,409,4,1626876231,Toys
353,450,3,1637941912,Beauty
381,364,5,1618096799,Sports
336,435,1,1635389714,Toys
386,323,4,1614172963,Electronics
657,348,1,1657379033,Clothing
658,145,4,1624905980,Electronics
820,389,2,1661946305,Books
404,34,2,1653423666,Electronics
150,335,4,1619336857,Beauty
615,406,2,1659507539,Toys
137,266,3,1637887001,Beauty
116,224,4,1654342682,Books
854,478,4,1635778956,Books
40,352,5,1640913263,Sports
193,333,1,1609733976,Electronics
480,193,1,1664698466,Beauty
980,144,3,1635466172,Beauty
384,406,1,1609682056,Toys
809,3,2,1612297851,Clothing
807,173,1,1654085155,Home
833,95,5,1609963168,Books
144,274,1,1621227613,Sports
903,310,5,1648134133,Home
500,30,1,1619533840,Books
853,405,5,1668564476,Home
219,216,3,1645429166,Books
52,254,4,1636411086,Clothing
749,430,4,1621334965,Toys
970,179,4,1661433041,Home
413,193,4,1669911309,Beauty
540,64,1,1660041152,Beauty
678,387,3,1611150243,Home
123,342,1,1627071925,Books
65,43,2,1618823917,Sports
454,437,5,1615588587,Books
505,374,1,1646126431,Toys
178,119,4,1666063638,Clothing
409,399,2,1624963142,Sports
76,49,2,1653397654,Home
356,178,1,1652409543,Beauty
276,101,1,1627388264,Toys
501,237,3,1659015042,Sports
793,247,5,1613251135,Electronics
873,206,3,1610834705,Home
46,24,2,1627059942,Books
594,206,2,1670504095,Home
184,112,1,1650824627,Electronics
630,306,5,1621384352,Electronics
712,128,3,1647270216,Books
399,54,4,1649408306,Electronics
541,134,2,1668729074,Electronics
913,240,1,1650473424,Home
636,463,1,1624230591,Books
969,444,4,1663023220,Toys
182,4,4,1652319385,Books
471,305,2,1637264289,Books
27,488,5,1644914769,Electronics
530,173,5,1670887674,Home
677,362,1,1660401371,Beauty
352,395,1,1668981101,Electronics
935,162,1,1630960446,Clothing
330,483,1,1647935552,Home
938,447,2,1649354779,Sports
1000,87,3,1622914057,Sports
509,488,2,1661725687,Electronics
266,239,4,1620479736,Toys
626,447,4,1613827941,Sports
729,75,2,1631884368,Beauty
168,420,1,1623781322,Books
6,471,3,1651361124,Home
613,313,3,1612735084,Electronics
375,54,5,1656755030,Electronics
152,211,3,1645838128,Sports
936,69,2,1614293048,Beauty
640,433,5,1630204902,Sports
900,273,5,1617122610,Clothing
739,390,3,1670697106,Home
571,294,1,1656713619,Clothing
795,265,1,1614740123,Sports
422,172,3,1665321723,Home
353,199,1,1665781463,Home
955,260,2,1631266558,Books
613,322,5,1670543949,Sports
370,280,1,1650231166,Electronics
132,255,2,1630061381,Electronics
924,133,3,1644113800,Sports
692,474,3,1630021157,Books
497,93,2,1645155283,Electronics
924,54,5,1652684250,Electronics
361,448,4,1638649592,Toys
203,329,5,1637996307,Books
722,155,1,1630258475,Beauty
273,352,3,1654229356,Sports
39,453,1,1668251886,Beauty
841,457,3,1666829267,Sports
981,211,3,1653986714,Sports
131,61,2,1665724182,Beauty
912,144,1,1637065462,Beauty
413,93,5,1620799383,Electronics
112,243,3,1612188383,Beauty
43,177,1,1658278316,Electronics
487,282,1,1653902014,Toys
982,318,2,1643665906,Books
507,238,5,1624900546,Clothing
892,383,4,1662233955,Books
226,65,5,1668981878,Home
377,206,3,1661522597,Home
332,159,4,1633613913,Home
782,101,3,1652750820,Toys
402,160,2,1646187952,Clothing
909,69,1,1624695856,Beauty
383,111,2,1633056633,Toys
696,327,1,1628210540,Home
873,144,5,1631018829,Beauty
263,48,3,1618437155,Sports
144,227,3,1613806046,Clothing
833,28,2,1668827278,Home
430,271,2,1665097361,Books
668,196,3,1662061993,Toys
96,40,1,1663680295,Clothing
575,292,3,1610916657,Toys
362,349,1,1656148162,Toys
993,462,3,1633696513,Clothing
346,291,5,1635130993,Electronics
988,173,1,1654999698,Home
841,56,5,1635274386,Home
287,315,2,1655060508,Home
321,320,4,1655166382,Clothing
68,382,2,1654995646,Electronics
123,191,2,1647016495,Home
432,474,1,1654192623,Books
892,352,1,1643931269,Sports
969,321,2,1618075150,Toys
290,416,3,1658193023,Home
550,331,2,1667107184,Electronics
187,401,2,1629676849,Toys
274,115,2,1637741326,Electronics
213,41,2,1627239721,Beauty
309,458,5,1662276809,Beauty
532,309,3,1629258394,Beauty
964,460,3,1626710365,Toys
592,160,3,1663297757,Clothing
235,412,1,1611317403,Beauty
688,426,5,1639613380,Sports
565,151,1,1631432891,Books
703,75,3,1610989268,Beauty
743,320,1,1642745898,Clothing
652,109,1,1645656244,Home
158,46,3,1616649346,Toys
857,34,1,1610069857,Electronics
78,76,3,1666471072,Sports
952,406,4,1629381158,Toys
961,408,1,1663980839,Home
556,285,1,1647276528,Sports
896,53,5,1610298082,Electronics
484,318,5,1610291513,Books
749,39,1,1644587358,Toys
278,36,2,1612867381,Sports
67,469,2,1618580886,Home
204,322,1,1652241732,Sports
646,6,4,1658058819,Books
134,342,2,1626873737,Books
585,145,5,1612951921,Electronics
348,286,5,1648984848,Clothing
491,449,1,1659314385,Toys
84,49,5,1614409201,Home
915,227,3,1670184728,Clothing
694,90,3,1633448854,Sports
945,50,5,1649197281,Sports
564,226,2,1643087527,Home
160,78,5,1639880719,Toys
685,447,2,1654848474,Sports
285,122,3,1657379230,Clothing
581,10,5,1654936264,Toys
947,342,5,1622850450,Books
939,357,3,1619008635,Clothing
655,111,3,1653563005,Toys
404,99,2,1636680034,Sports
228,186,2,1625899724,Home
119,143,4,1662430222,Beauty
898,343,3,1657747154,Books
818,493,3,1619044255,Home
646,245,3,1636248494,Home
941,305,1,1626990967,Books
925,78,5,1610584573,Toys
380,262,5,1622474433,Sports
770,308,4,1650539181,Electronics
55,79,2,1633027734,Sports
69,28,2,1653309273,Home
82,423,3,1649027983,Clothing
836,229,1,1629311988,Clothing
916,78,4,1629482026,Toys
361,499,2,1621286936,Clothing
142,499,4,1631647987,Clothing
869,392,4,1621535885,Clothing
553,319,4,1671656240,Toys
819,168,4,1610294963,Books
91,452,5,1631790948,Books
405,90,4,1649704042,Sports
246,492,4,1653577598,Beauty
874,7,5,1617159227,Toys
70,125,5,1610368396,Sports
417,180,3,1628731161,Electronics
780,7,5,1665579636,Toys
624,454,2,1635280257,Electronics
397,434,1,1630710882,Toys
661,450,1,1638045697,Beauty
528,281,2,1617652255,Beauty
739,116,4,1629249103,Beauty
232,450,4,1626623101,Beauty
511,168,5,1631239067,Books
915,83,2,1626017375,Toys
627,405,5,1619112926,Home
180,232,3,1655354103,Sports
922,340,3,1658753970,Clothing
570,166,1,1645776980,Books
554,196,4,1648922777,Toys
389,63,1,1618424132,Electronics
678,130,1,1652129429,Books
286,49,5,1641658177,Home
566,320,5,1646197887,Clothing
217,346,4,1617397971,Beauty
68,36,5,1666608191,Sports
166,243,3,1655122706,Beauty
444,321,5,1620676632,Toys
24,166,4,1619565501,Books
548,295,1,1625395208,Books
460,216,5,1656858213,Books
143,319,2,1625772503,Toys
321,114,4,1625654122,Clothing
786,106,1,1626387993,Books
967,166,3,1612505159,Books
433,24,3,1632302134,Books
285,114,2,1657437996,Clothing
525,272,5,1618829511,Sports
777,201,5,1612195375,Electronics
24,471,3,1627359691,Home
432,97,2,1611637691,Clothing
691,2,4,1668064255,Electronics
424,284,2,1640414028,Books
252,269,3,1662905404,Home
188,304,1,1653806508,Home
743,370,1,1622724472,Electronics
539,436,3,1647629869,Toys
320,374,3,1631779229,Toys
771,191,4,1664667414,Home
292,90,2,1641866237,Sports
255,83,5,1629929050,Toys
705,334,5,1624759989,Books
969,58,1,1627608230,Electronics
372,133,1,1658746419,Sports
755,68,1,1627814976,Electronics
993,372,3,1636866657,Sports
483,497,4,1614847299,Toys
352,283,4,1668396674,Home
921,373,3,1638488462,Toys
665,298,5,1609969097,Books
483,97,4,1623238050,Clothing
864,135,1,1637422662,Home
777,68,4,1661441891,Electronics
258,385,1,1668237780,Sports
654,147,3,1644766927,Electronics
504,399,4,1630827137,Sports
316,260,2,1631196825,Books
533,173,5,1636440920,Home
90,475,3,1616564296,Beauty
434,389,4,1634325856,Books
107,134,1,1640554131,Electronics
677,348,4,1640749033,Clothing
38,254,5,1634346627,Clothing
630,339,2,1651424129,Home
32,391,2,1643559659,Toys
160,214,5,1613966357,Electronics
442,110,3,1660372486,Sports
127,184,4,1616057197,Sports
52,140,1,1622622958,Electronics
707,191,3,1646336786,Home
866,173,3,1630976467,Home
776,156,1,1644596143,Sports
433,214,2,1645507609,Electronics
722,265,3,1652938066,Sports
257,214,1,1644945847,Electronics
982,196,1,1622330577,Toys
942,92,1,1655753052,Electronics
526,164,5,1622983036,Sports
578,220,4,1644418476,Home
848,21,5,1657228693,Home
216,488,2,1621868199,Electronics
562,254,1,1653739991,Clothing
16,189,1,1616402606,Sports
942,470,2,1630358113,Books
883,275,3,1611112230,Toys
391,371,1,1664638760,Beauty
765,336,5,1640165421,Electronics
887,86,1,1661001900,Books
544,160,3,1636774868,Clothing
447,256,1,1664621385,Books
181,114,2,1668703473,Clothing
121,323,1,1623678340,Electronics
858,312,1,1638265789,Beauty
132,119,5,1611972082,Clothing
812,161,5,1642154450,Electronics
59,283,5,1618886236,Home
596,137,5,1655554802,Beauty
385,104,4,1614347934,Clothing
95,87,4,1654304634,Sports
860,186,5,1656429685,Home
831,224,3,1645562216,Books
939,304,3,1612776589,Home
259,41,5,1625682880,Beauty
421,414,4,1665416640,Electronics
539,416,5,1653189962,Home
741,71,1,1668195718,Sports
884,410,2,1657630664,Books
265,16,3,1655142142,Clothing
721,139,1,1661919417,Beauty
323,104,1,1618730086,Clothing
262,182,4,1651242250,Beauty
115,29,4,1660600893,Toys
104,474,2,1625884772,Books
953,5,3,1647521069,Sports
19,250,3,1610348490,Beauty
11,143,1,1658731115,Beauty
648,149,2,1618144023,Clothing
496,166,5,1612870051,Books
407,296,2,1640883571,Beauty
605,329,2,1650733971,Books
173,231,2,1649371453,Beauty
114,343,4,1620061452,Books
103,49,3,1661839069,Home
956,136,3,1661473923,Home
227,14,1,1670564236,Sports
206,240,1,1667786135,Home
804,473,3,1670557082,Home
191,221,1,1638924801,Toys
582,109,5,1626340265,Home
128,395,4,1633575811,Electronics
541,252,5,1631184439,Home
757,338,3,1613297082,Electronics
263,209,3,1634428312,Toys
58,83,1,1625471980,Toys
709,466,4,1670698861,Sports
578,377,1,1642003891,Electronics
400,49,5,1614093556,Home
45,32,1,1660776758,Electronics
33,329,4,1640721049,Books
254,478,1,1628255359,Books
351,413,4,1625921159,Electronics
26,438,3,1616231685,Books
490,201,5,1610036288,Electronics
48,263,1,1656587033,Home
253,95,3,1643948794,Books
636,359,4,1628313599,Sports
188,469,5,1668557160,Home
289,2,4,1629225020,Electronics
155,459,2,1620985523,Sports
669,247,2,1624821716,Electronics
628,62,4,1619156044,Books
564,352,2,1620311721,Sports
226,477,2,1649052236,Electronics
465,217,4,1639829786,Beauty
194,395,3,1627402659,Electronics
834,447,3,1624231999,Sports
371,439,5,1635488559,Home
45,469,4,1669524663,Home
478,193,1,1671453666,Beauty
978,93,4,1656168670,Electronics
85,105,5,1616795777,Beauty
142,467,4,1653816400,Clothing
420,438,5,1669031278,Books
965,454,3,1624170684,Electronics
426,165,2,1622082875,Sports
673,159,1,1654241527,Home
409,267,3,1645209014,Sports
300,486,2,1649599033,Home
537,280,3,1633804919,Electronics
970,32,5,1647490975,Electronics
721,152,4,1651004029,Electronics
155,96,5,1670091781,Electronics
725,354,2,1646340722,Sports
774,125,1,1622378988,Sports
853,95,1,1624936259,Books
972,484,2,1660430469,Clothing
189,456,4,1629001912,Clothing
80,158,5,1633396748,Home
384,467,5,1661071167,Clothing
581,494,5,1632155815,Home
831,304,1,1652918985,Home
311,315,4,1645256982,Home
353,411,3,1665993574,Clothing
268,375,1,1626644699,Toys
822,475,4,1652978176,Beauty
85,114,2,1642826614,Clothing
741,25,1,1621498403,Clothing
